game_id,team1_id,tore_heim,tore_aus,team2_id,liga,datetime,tor_diff,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
87,10,9,3,25,bundesliga,1963-11-16,6,2298.0,4180.0,2364.0,4356.0,390.0,2985.0,4658.0,701.0,769.0,1703.0,5362.0,4113.0,2687.0,5278.0,2129.0,639.0,5218.0,2959.0,4273.0,1526.0,2397.0,1545.0
88,35,1,0,40,bundesliga,1963-11-16,1,538.0,1617.0,4268.0,806.0,2197.0,5126.0,419.0,1761.0,5365.0,1813.0,72.0,708.0,1050.0,285.0,550.0,615.0,3078.0,3522.0,4716.0,3951.0,976.0,2442.0
89,40,3,2,18,bundesliga,1963-11-23,1,708.0,1050.0,285.0,615.0,2991.0,3078.0,3522.0,4716.0,3951.0,976.0,2442.0,886.0,2234.0,3613.0,3198.0,3868.0,2233.0,2376.0,3558.0,4461.0,352.0,3443.0
90,9,3,3,10,bundesliga,1963-11-23,0,1741.0,3811.0,3465.0,5224.0,1299.0,85.0,1496.0,2628.0,1145.0,597.0,1809.0,2298.0,2364.0,4356.0,390.0,2985.0,4658.0,4042.0,701.0,769.0,1703.0,5362.0
91,54,1,1,2,bundesliga,1963-11-23,0,1973.0,4484.0,3456.0,3253.0,2203.0,3185.0,2551.0,1356.0,3379.0,1882.0,3567.0,1298.0,610.0,3492.0,1487.0,4188.0,3154.0,4702.0,1261.0,4167.0,1677.0,4205.0
92,25,2,1,11,bundesliga,1963-11-23,1,4113.0,2687.0,4326.0,5278.0,639.0,5218.0,4273.0,1241.0,1526.0,2397.0,1545.0,1447.0,1693.0,2384.0,601.0,406.0,3.0,3797.0,2053.0,3386.0,5261.0,4541.0
93,33,1,1,28,bundesliga,1963-11-23,0,2099.0,3126.0,5344.0,1355.0,2650.0,5373.0,4657.0,3399.0,2531.0,4581.0,100.0,167.0,5377.0,834.0,3420.0,2254.0,5505.0,3136.0,1428.0,3942.0,4285.0,2785.0
94,26,2,2,35,bundesliga,1963-11-23,0,1937.0,1834.0,3548.0,3110.0,3335.0,2396.0,3242.0,4039.0,3709.0,1687.0,2048.0,538.0,1617.0,4268.0,2197.0,5126.0,419.0,4424.0,5365.0,757.0,1813.0,72.0
95,42,2,2,49,bundesliga,1963-11-23,0,5277.0,540.0,2830.0,294.0,2187.0,3837.0,426.0,1482.0,1057.0,5462.0,885.0,1533.0,4181.0,1091.0,1844.0,4336.0,1165.0,2711.0,4691.0,2114.0,877.0,5165.0
96,39,5,2,52,bundesliga,1963-11-23,3,1912.0,302.0,4895.0,3479.0,1203.0,674.0,2872.0,1200.0,247.0,1162.0,407.0,3614.0,3895.0,4239.0,1625.0,1243.0,3682.0,4871.0,9.0,2331.0,2093.0,4912.0
97,40,2,3,33,bundesliga,1963-11-30,-1,708.0,5267.0,1050.0,285.0,615.0,3078.0,3522.0,4716.0,3951.0,976.0,2442.0,2099.0,3126.0,5344.0,1355.0,2650.0,3906.0,5373.0,4657.0,3399.0,2531.0,100.0
98,25,3,2,54,bundesliga,1963-11-30,1,4113.0,2687.0,4326.0,5278.0,639.0,5218.0,4273.0,1241.0,1526.0,2397.0,1545.0,1973.0,4484.0,3456.0,3253.0,2203.0,3185.0,2551.0,1356.0,5273.0,1882.0,3567.0
99,42,2,0,9,bundesliga,1963-11-30,2,5277.0,540.0,2830.0,294.0,2187.0,3837.0,426.0,1482.0,1057.0,5462.0,885.0,1741.0,3465.0,950.0,1299.0,706.0,85.0,1496.0,2628.0,86.0,597.0,1809.0
100,28,0,3,18,bundesliga,1963-11-30,-3,167.0,834.0,3420.0,2254.0,2371.0,5505.0,3136.0,1428.0,3942.0,4285.0,2785.0,400.0,2234.0,3613.0,3198.0,3868.0,2233.0,4527.0,3558.0,4461.0,352.0,3443.0
101,39,3,0,26,bundesliga,1963-11-30,3,1912.0,302.0,4895.0,3479.0,1203.0,674.0,2872.0,1200.0,247.0,1162.0,407.0,3381.0,1834.0,3548.0,3335.0,2396.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0
102,2,5,0,11,bundesliga,1963-11-30,5,1298.0,4364.0,610.0,1487.0,4188.0,4702.0,1261.0,5225.0,4167.0,1677.0,2473.0,1447.0,2384.0,601.0,406.0,5418.0,1227.0,3.0,3797.0,3386.0,5261.0,4541.0
103,35,2,1,52,bundesliga,1963-11-30,1,538.0,1617.0,4268.0,806.0,5126.0,4424.0,5365.0,3467.0,757.0,1813.0,72.0,3614.0,4239.0,1625.0,1243.0,2710.0,3682.0,4871.0,9.0,2093.0,1291.0,4912.0
